UTC time;Satellites;Speed (km/h);Elapsed time (s);Distance (m)
92.942.200;8;6.71;1788.35;22763.79
92.942.250;8;6.63;1788.40;22763.89
92.942.300;8;6.69;1788.45;22763.98
92.942.350;8;6.69;1788.50;22764.07
92.942.400;8;6.36;1788.55;22764.16
92.942.450;8;6.06;1788.60;22764.25
92.942.500;8;6.10;1788.65;22764.33
92.942.550;8;6.26;1788.70;22764.42
92.942.600;8;6.49;1788.75;22764.51
92.942.650;8;6.63;1788.80;22764.60
92.942.700;8;6.42;1788.85;22764.69
92.942.750;8;6.16;1788.90;22764.78
92.942.800;8;6.09;1788.95;22764.86
92.942.850;8;6.09;1789.00;22764.95
92.942.900;8;6.09;1789.05;22765.03
92.942.950;8;6.10;1789.10;22765.12
92.943.000;8;6.24;1789.15;22765.20
92.943.050;8;6.23;1789.20;22765.29
92.943.100;8;5.67;1789.25;22765.37
92.943.150;8;5.05;1789.30;22765.45
92.943.200;8;4.90;1789.35;22765.51
92.943.250;8;4.79;1789.40;22765.58
92.943.300;8;4.34;1789.45;22765.64
92.943.350;8;3.88;1789.50;22765.70
92.943.400;8;3.62;1789.55;22765.75
92.943.450;8;3.42;1789.60;22765.80
92.943.500;8;3.24;1789.65;22765.85
92.943.550;8;3.07;1789.70;22765.89
92.943.600;8;2.91;1789.75;22765.93
92.943.650;8;2.77;1789.80;22765.97
92.943.700;8;2.70;1789.85;22766.01
92.943.750;8;2.58;1789.90;22766.05
92.943.800;8;2.22;1789.95;22766.08
92.943.850;8;1.94;1790.00;22766.11
92.943.900;8;2.10;1790.05;22766.14
92.943.950;8;2.31;1790.10;22766.17
92.944.000;8;2.09;1790.15;22766.20
92.944.050;8;1.98;1790.20;22766.23
92.944.100;8;2.58;1790.25;22766.26
92.944.150;8;3.20;1790.30;22766.30
92.944.200;8;3.20;1790.35;22766.34
92.944.250;8;2.98;1790.40;22766.39
92.944.300;8;2.73;1790.45;22766.43
92.944.350;8;2.47;1790.50;22766.46
92.944.400;8;2.29;1790.55;22766.50
92.944.450;8;2.14;1790.60;22766.53
92.944.500;8;2.01;1790.65;22766.56
92.944.550;8;1.86;1790.70;22766.58
92.944.600;8;1.61;1790.75;22766.61
92.944.650;8;1.39;1790.80;22766.63
92.944.700;8;1.42;1790.85;22766.65
92.944.750;8;1.49;1790.90;22766.67
92.944.800;8;1.47;1790.95;22766.69
92.944.850;8;1.46;1791.00;22766.71
92.944.900;6;1.53;1791.05;22766.73
92.944.950;6;1.64;1791.10;22766.75
92.945.000;6;1.82;1791.15;22766.78
92.945.050;6;1.94;1791.20;22766.80
92.945.100;6;1.83;1791.25;22766.83
92.945.150;6;1.66;1791.30;22766.85
92.945.200;6;1.56;1791.35;22766.87
92.945.250;6;1.55;1791.40;22766.90
92.945.300;6;1.80;1791.45;22766.92
92.945.350;6;2.01;1791.50;22766.95
92.945.400;6;1.81;1791.55;22766.97
92.945.450;6;1.55;1791.60;22767.00
92.945.500;6;1.43;1791.65;22767.02
92.945.550;6;1.44;1791.70;22767.04
92.945.600;6;1.71;1791.75;22767.06
92.945.650;6;1.96;1791.80;22767.08
92.945.700;6;1.88;1791.85;22767.11
92.945.750;6;1.66;1791.90;22767.13
92.945.800;6;1.40;1791.95;22767.16
92.945.850;6;1.17;1792.00;22767.17
92.945.900;7;1.13;1792.05;22767.19
92.945.950;7;1.18;1792.10;22767.21
92.946.000;7;1.37;1792.15;22767.22
92.946.050;7;1.52;1792.20;22767.24
92.946.100;7;1.39;1792.25;22767.26
92.946.150;7;1.23;1792.30;22767.28
92.946.200;7;1.31;1792.35;22767.30
92.946.250;7;1.39;1792.40;22767.32
92.946.300;7;1.28;1792.45;22767.34
92.946.350;7;1.11;1792.50;22767.35
92.946.400;7;0.96;1792.55;22767.37
92.946.450;7;0.81;1792.60;22767.38
92.946.500;7;0.69;1792.65;22767.39
92.946.550;7;0.58;1792.70;22767.40
92.946.600;7;0.49;1792.75;22767.40
92.946.650;7;0.41;1792.80;22767.40
92.946.700;7;0.37;1792.85;22767.40
92.946.750;7;0.33;1792.90;22767.40
92.946.800;7;0.29;1792.95;22767.40
92.946.850;7;0.25;1793.00;22767.40
92.946.900;8;0.23;1793.05;22767.40
92.946.950;8;0.21;1793.10;22767.40
92.947.000;8;0.19;1793.15;22767.40
92.947.050;8;0.19;1793.20;22767.40
92.947.100;8;0.26;1793.25;22767.40
92.947.150;8;0.33;1793.30;22767.40
92.947.200;8;0.33;1793.35;22767.40
92.947.250;8;0.30;1793.40;22767.40
92.947.300;8;0.25;1793.45;22767.40
92.947.350;8;0.20;1793.50;22767.40
92.947.400;8;0.19;1793.55;22767.40
92.947.450;8;0.21;1793.60;22767.40
92.947.500;8;0.25;1793.65;22767.40
92.947.550;8;0.29;1793.70;22767.40
92.958.900;9;0.98;1793.75;22768.47
92.958.950;9;1.63;1793.80;22768.49
92.959.000;9;2.14;1793.85;22768.52
92.959.050;9;2.54;1793.90;22768.55
92.959.100;9;2.65;1793.95;22768.59
92.959.150;9;2.73;1794.00;22768.62
92.959.200;9;3.06;1794.05;22768.66
92.959.250;9;3.43;1794.10;22768.71
92.959.300;9;3.75;1794.15;22768.76
92.959.350;9;3.99;1794.20;22768.81
92.959.400;9;4.01;1794.25;22768.87
92.959.450;9;4.04;1794.30;22768.92
92.959.500;9;4.33;1794.35;22768.98
92.959.550;9;4.64;1794.40;22769.04
92.959.600;9;4.78;1794.45;22769.11
92.959.650;9;4.91;1794.50;22769.18
92.959.700;9;5.15;1794.55;22769.25
92.959.750;9;5.39;1794.60;22769.32
92.959.800;9;5.44;1794.65;22769.40
92.959.850;9;5.59;1794.70;22769.47
92.959.900;9;6.17;1794.75;22769.55
92.959.950;9;6.81;1794.80;22769.64
93.000.000;9;7.16;1794.85;22769.74
93.000.050;9;7.41;1794.90;22769.84
93.000.100;9;7.65;1794.95;22769.95
93.000.150;9;7.83;1795.00;22770.05
93.000.200;9;7.97;1795.05;22770.16
93.000.250;9;8.02;1795.10;22770.28
93.000.300;9;7.80;1795.15;22770.39
93.000.350;9;7.62;1795.20;22770.49
93.000.400;9;7.80;1795.25;22770.60
93.000.450;9;8.07;1795.30;22770.71
93.000.500;9;8.21;1795.35;22770.82
93.000.550;9;8.36;1795.40;22770.94
93.000.600;9;8.65;1795.45;22771.06
93.000.650;9;8.90;1795.50;22771.18
93.000.700;9;8.89;1795.55;22771.30
93.000.750;9;8.80;1795.60;22771.42
93.000.800;9;8.74;1795.65;22771.55
93.000.850;9;8.69;1795.70;22771.67
93.000.900;9;8.69;1795.75;22771.79
93.000.950;9;8.71;1795.80;22771.91
93.001.000;9;8.71;1795.85;22772.03
93.001.050;9;8.69;1795.90;22772.15
93.001.100;9;8.58;1795.95;22772.27
93.001.150;9;8.52;1796.00;22772.39
93.001.200;9;8.72;1796.05;22772.51
93.001.250;9;8.94;1796.10;22772.63
93.001.300;9;8.93;1796.15;22772.76
93.001.350;9;8.90;1796.20;22772.88
93.001.400;9;8.97;1796.25;22773.00
93.001.450;9;9.14;1796.30;22773.13
93.001.500;9;9.61;1796.35;22773.26
93.001.550;9;9.99;1796.40;22773.40
93.001.600;9;9.86;1796.45;22773.53
93.001.650;9;9.60;1796.50;22773.67
93.001.700;9;9.50;1796.55;22773.80
93.001.750;9;9.40;1796.60;22773.93
93.001.800;9;9.21;1796.65;22774.06
93.001.850;9;9.15;1796.70;22774.19
93.001.900;9;9.62;1796.75;22774.32
93.001.950;9;10.08;1796.80;22774.46
93.002.000;9;10.05;1796.85;22774.60
93.002.050;9;9.82;1796.90;22774.73
93.002.100;9;9.47;1796.95;22774.87
93.002.150;9;9.11;1797.00;22775.00
93.002.200;9;8.90;1797.05;22775.12
93.002.250;9;8.70;1797.10;22775.24
93.002.300;9;8.30;1797.15;22775.36
93.002.350;9;8.04;1797.20;22775.48
93.002.400;9;8.40;1797.25;22775.59
93.002.450;9;8.84;1797.30;22775.71
93.002.500;9;8.94;1797.35;22775.83
93.002.550;9;8.90;1797.40;22775.96
93.002.600;9;8.75;1797.45;22776.08
93.002.650;9;8.57;1797.50;22776.20
93.002.700;9;8.50;1797.55;22776.32
93.002.750;9;8.45;1797.60;22776.44
93.002.800;9;8.38;1797.65;22776.55
93.002.850;9;8.25;1797.70;22776.67
93.002.900;8;7.95;1797.75;22776.78
93.002.950;8;7.60;1797.80;22776.89
93.003.000;8;7.29;1797.85;22776.99
93.003.050;8;7.00;1797.90;22777.09
93.003.100;8;6.72;1797.95;22777.19
93.003.150;8;6.50;1798.00;22777.28
93.003.200;8;6.44;1798.05;22777.37
93.003.250;8;6.33;1798.10;22777.46
93.003.300;8;5.84;1798.15;22777.54
93.003.350;8;5.42;1798.20;22777.62
93.003.400;8;5.52;1798.25;22777.70
93.003.450;8;5.77;1798.30;22777.77
93.003.500;8;5.95;1798.35;22777.86
93.003.550;8;6.04;1798.40;22777.94
93.003.600;8;5.90;1798.45;22778.02
93.003.650;8;5.69;1798.50;22778.10
93.003.700;8;5.52;1798.55;22778.18
93.003.750;8;5.41;1798.60;22778.26
93.003.800;8;5.48;1798.65;22778.33
93.003.850;8;5.43;1798.70;22778.41
93.003.900;8;4.89;1798.75;22778.48
93.003.950;8;4.25;1798.80;22778.54
93.004.000;8;3.77;1798.85;22778.60
93.004.050;8;3.41;1798.90;22778.65
93.004.100;8;3.15;1798.95;22778.69
93.004.150;8;3.12;1799.00;22778.74
93.004.200;8;3.62;1799.05;22778.78
93.004.250;8;4.15;1799.10;22778.84
93.004.300;8;4.16;1799.15;22778.90
93.004.350;8;4.18;1799.20;22778.95
93.004.400;8;4.76;1799.25;22779.02
93.004.450;8;5.29;1799.30;22779.09
93.004.500;8;5.10;1799.35;22779.16
93.004.550;8;4.88;1799.40;22779.23
93.004.600;8;5.31;1799.45;22779.30
93.004.650;8;5.70;1799.50;22779.37
93.004.700;8;5.39;1799.55;22779.45
93.004.750;8;4.92;1799.60;22779.52
93.004.800;8;4.53;1799.65;22779.59
93.004.850;8;4.32;1799.70;22779.65
93.004.900;9;4.64;1799.75;22779.71
93.004.950;9;4.99;1799.80;22779.78
93.005.000;9;4.91;1799.85;22779.85
93.005.050;9;4.74;1799.90;22779.91
93.005.100;9;4.72;1799.95;22779.98
93.005.150;9;4.76;1800.00;22780.05
93.005.200;9;4.94;1800.05;22780.11
93.005.250;9;5.09;1800.10;22780.18
93.005.300;9;5.00;1800.15;22780.25
93.005.350;9;4.85;1800.20;22780.32
93.005.400;9;4.70;1800.25;22780.39
93.005.450;9;4.61;1800.30;22780.45
93.005.500;9;4.70;1800.35;22780.52
93.005.550;9;4.81;1800.40;22780.58
93.005.600;9;4.79;1800.45;22780.65
93.005.650;9;4.68;1800.50;22780.72
93.005.700;9;4.41;1800.55;22780.78
93.005.750;9;4.13;1800.60;22780.84
93.005.800;9;3.99;1800.65;22780.89
93.005.850;9;3.94;1800.70;22780.95
93.005.900;9;3.95;1800.75;22781.00
93.005.950;9;4.04;1800.80;22781.06
93.006.000;9;4.31;1800.85;22781.12
93.006.050;9;4.60;1800.90;22781.18
93.006.100;9;4.75;1800.95;22781.24
93.006.150;9;4.90;1801.00;22781.31
93.006.200;9;5.22;1801.05;22781.38
93.006.250;9;5.50;1801.10;22781.46
93.006.300;9;5.59;1801.15;22781.53
93.006.350;9;5.50;1801.20;22781.61
93.006.400;9;5.09;1801.25;22781.68
93.006.450;9;4.69;1801.30;22781.75
93.006.500;9;4.70;1801.35;22781.82
93.006.550;9;4.83;1801.40;22781.88
93.006.600;9;4.92;1801.45;22781.95
93.006.650;9;5.04;1801.50;22782.02
93.006.700;9;5.24;1801.55;22782.09
93.006.750;9;5.56;1801.60;22782.17
93.006.800;9;6.20;1801.65;22782.25
93.006.850;9;6.71;1801.70;22782.34
93.006.900;9;6.50;1801.75;22782.43
93.006.950;9;6.27;1801.80;22782.52
93.007.000;9;6.66;1801.85;22782.61
93.007.050;9;7.19;1801.90;22782.70
93.007.100;9;7.57;1801.95;22782.81
93.007.150;9;7.84;1802.00;22782.91
93.007.200;9;7.89;1802.05;22783.02
93.007.250;9;7.81;1802.10;22783.13
93.007.300;9;7.68;1802.15;22783.24
93.007.350;9;7.49;1802.20;22783.35
93.007.400;9;7.18;1802.25;22783.45
93.007.450;9;6.93;1802.30;22783.54
93.007.500;9;6.95;1802.35;22783.64
93.007.550;9;7.04;1802.40;22783.74
93.007.600;9;7.03;1802.45;22783.84
93.007.650;9;7.09;1802.50;22783.93
93.007.700;9;7.54;1802.55;22784.04
93.007.750;9;7.83;1802.60;22784.14
93.007.800;9;7.27;1802.65;22784.25
93.007.850;9;6.56;1802.70;22784.34
93.007.900;9;6.06;1802.75;22784.43
93.007.950;9;5.97;1802.80;22784.51
93.008.000;9;6.84;1802.85;22784.60
93.008.050;9;7.92;1802.90;22784.71
93.008.100;9;8.52;1802.95;22784.82
93.008.150;9;8.91;1803.00;22784.94
93.008.200;9;9.16;1803.05;22785.07
93.008.250;9;9.26;1803.10;22785.19
93.008.300;9;9.22;1803.15;22785.32
93.008.350;9;9.18;1803.20;22785.45
93.008.400;9;9.34;1803.25;22785.58
93.008.450;9;9.48;1803.30;22785.71
93.008.500;9;9.41;1803.35;22785.84
93.008.550;9;9.28;1803.40;22785.97
93.008.600;9;9.13;1803.45;22786.10
93.008.650;9;9.04;1803.50;22786.23
93.008.700;9;9.13;1803.55;22786.35
93.008.750;9;9.25;1803.60;22786.48
93.008.800;9;9.27;1803.65;22786.61
93.008.850;9;9.18;1803.70;22786.74
93.008.900;9;8.82;1803.75;22786.86
93.008.950;9;8.43;1803.80;22786.98
93.009.000;9;8.32;1803.85;22787.10
93.009.050;9;8.18;1803.90;22787.21
93.009.100;9;7.67;1803.95;22787.32
93.009.150;9;7.15;1804.00;22787.42
93.009.200;9;6.84;1804.05;22787.52
93.009.250;9;6.76;1804.10;22787.62
93.009.300;9;7.10;1804.15;22787.71
93.009.350;9;7.58;1804.20;22787.81
93.009.400;9;8.01;1804.25;22787.92
93.009.450;9;8.32;1804.30;22788.04
93.009.500;9;8.31;1804.35;22788.15
93.009.550;9;8.24;1804.40;22788.27
93.009.600;9;8.40;1804.45;22788.38
93.009.650;9;8.50;1804.50;22788.50
93.009.700;9;8.31;1804.55;22788.62
93.009.750;9;8.09;1804.60;22788.73
93.009.800;9;8.13;1804.65;22788.84
93.009.850;9;8.18;1804.70;22788.96
93.009.900;9;8.04;1804.75;22789.07
93.009.950;9;7.86;1804.80;22789.18
93.010.000;9;7.91;1804.85;22789.29
93.010.050;9;7.72;1804.90;22789.40
93.010.100;9;6.58;1804.95;22789.50
93.010.150;9;5.51;1805.00;22789.58
93.010.200;9;5.56;1805.05;22789.66
93.010.250;9;5.86;1805.10;22789.74
93.010.300;9;5.82;1805.15;22789.82
93.010.350;9;5.66;1805.20;22789.90
93.010.400;9;5.31;1805.25;22789.97
93.010.450;9;5.10;1805.30;22790.05
93.010.500;9;5.50;1805.35;22790.12
93.010.550;9;6.07;1805.40;22790.20
93.010.600;9;6.50;1805.45;22790.29
93.010.650;9;6.89;1805.50;22790.38
93.010.700;9;7.38;1805.55;22790.48
93.010.750;9;7.52;1805.60;22790.58
93.010.800;9;6.58;1805.65;22790.68
93.010.850;9;5.50;1805.70;22790.76
93.010.900;8;5.07;1805.75;22790.84
93.010.950;8;5.01;1805.80;22790.91
93.011.000;8;5.41;1805.85;22790.98
93.011.050;8;5.91;1805.90;22791.06
93.011.100;8;6.18;1805.95;22791.14
93.011.150;8;6.32;1806.00;22791.23
93.011.200;8;6.25;1806.05;22791.32
93.011.250;8;6.14;1806.10;22791.40
93.011.300;8;6.17;1806.15;22791.49
93.011.350;8;6.23;1806.20;22791.57
93.011.400;8;6.38;1806.25;22791.66
93.011.450;8;6.38;1806.30;22791.75
93.011.500;8;5.83;1806.35;22791.84
93.011.550;8;5.31;1806.40;22791.91
93.011.600;8;5.40;1806.45;22791.99
93.011.650;8;5.65;1806.50;22792.06
93.011.700;8;5.76;1806.55;22792.14
93.011.750;8;5.86;1806.60;22792.22
93.011.800;8;6.03;1806.65;22792.31
93.011.850;8;6.14;1806.70;22792.39
93.011.900;9;6.06;1806.75;22792.48
93.011.950;9;5.95;1806.80;22792.56
93.012.000;9;5.94;1806.85;22792.64
93.012.050;9;5.93;1806.90;22792.72
93.012.100;9;5.80;1806.95;22792.81
93.012.150;9;5.70;1807.00;22792.89
93.012.200;9;5.80;1807.05;22792.97
93.012.250;9;5.86;1807.10;22793.05
93.012.300;9;5.62;1807.15;22793.13
93.012.350;9;5.34;1807.20;22793.20
93.012.400;9;5.24;1807.25;22793.28
93.012.450;9;5.18;1807.30;22793.35
93.012.500;9;5.02;1807.35;22793.42
93.012.550;9;4.90;1807.40;22793.49
93.012.600;9;4.96;1807.45;22793.56
93.012.650;9;5.08;1807.50;22793.63
93.012.700;9;5.15;1807.55;22793.70
93.012.750;9;5.23;1807.60;22793.77
93.012.800;9;5.36;1807.65;22793.84
93.012.850;9;5.44;1807.70;22793.92
93.012.900;9;5.29;1807.75;22793.99
93.012.950;9;5.10;1807.80;22794.06
93.013.000;9;4.98;1807.85;22794.13
93.013.050;9;4.98;1807.90;22794.20
93.013.100;9;5.35;1807.95;22794.27
93.013.150;9;5.67;1808.00;22794.35
