# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 17:45:21.470
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
5,584804;0,0636;-0,2536;-0,1434;0,30
5,600845;0,0625;0,0082;-0,1329;0,15
5,612479;0,0184;0,1185;-0,0121;0,12
5,618951;-0,0307;0,1960;0,1104;0,23
5,628327;-0,0516;0,2211;0,1889;0,30
5,646183;-0,0440;0,2147;0,1663;0,28
5,647602;-0,0140;0,1522;0,1077;0,19
5,667029;0,0293;0,0637;0,0274;0,08
5,667632;0,0830;-0,0167;-0,0633;0,11
5,681667;0,0801;-0,0823;-0,1136;0,16
5,698452;0,0792;-0,1458;-0,1001;0,19
5,703935;0,0462;-0,0909;-0,0436;0,11
5,716036;0,0088;0,0155;-0,0213;0,03
5,733305;-0,0163;0,0999;-0,0164;0,10
5,733473;-0,0349;0,0829;0,0117;0,09
5,748961;0,0094;0,0455;0,0568;0,07
5,750669;0,0283;-0,0136;0,0964;0,10
5,764834;0,0386;-0,0190;0,1084;0,12
5,768789;0,0275;0,0142;0,0556;0,06
5,784441;-0,0035;0,0229;-0,0115;0,03
5,792627;-0,0244;-0,0221;-0,0418;0,05
5,805166;-0,0223;-0,0576;-0,0348;0,07
5,813529;-0,0225;-0,0388;-0,0065;0,05
5,815346;-0,0074;-0,0014;0,0096;0,01
5,828578;-0,0122;0,0275;0,0030;0,03
5,845280;0,0158;-0,0118;-0,0291;0,04
5,852946;0,0093;-0,0346;-0,0438;0,06
5,862408;-0,0325;-0,0267;-0,0334;0,05
5,871746;-0,0628;0,0032;-0,0067;0,06
5,881212;-0,0455;0,0314;0,0081;0,06
5,898339;-0,0354;0,0214;0,0202;0,05
5,900077;-0,0090;-0,0049;0,0039;0,01
5,914942;0,0001;-0,0117;-0,0182;0,02
5,918502;0,0008;-0,0196;-0,0424;0,05
5,931760;-0,0234;-0,0216;-0,0461;0,06
5,937599;-0,0181;-0,0330;-0,0324;0,05
5,948297;-0,0015;-0,0055;-0,0260;0,03
5,963968;-0,0052;0,0002;-0,0067;0,01
5,964948;-0,0310;0,0543;0,0205;0,07
5,981112;-0,0173;0,0559;0,0437;0,07
5,995688;-0,0015;0,0013;0,0070;0,01
6,002266;0,0079;-0,0413;-0,0107;0,04
6,013154;0,0249;-0,0637;-0,0492;0,08
6,020829;0,0203;-0,0638;-0,0729;0,10
6,030747;0,0048;-0,0677;-0,0528;0,09
6,041851;-0,0128;-0,0432;-0,0259;0,05
6,052832;-0,0151;-0,0045;0,0143;0,02
6,071865;-0,0350;0,0139;0,0677;0,08
6,071976;-0,0276;-0,0104;0,1156;0,12
6,082743;0,0095;-0,0797;0,0779;0,11
6,086378;-0,0028;-0,1394;0,0234;0,14
6,096520;-0,0186;-0,0914;0,0067;0,09
6,114821;-0,0151;0,0412;0,0273;0,05
6,114940;-0,0385;0,1562;0,0770;0,18
6,134092;-0,0388;0,1927;0,0657;0,21
6,149654;0,0722;-0,0100;-0,0555;0,09
6,152228;0,0867;-0,2029;-0,1207;0,25
6,165560;0,1126;-0,2249;-0,1649;0,30
6,170461;0,0865;-0,1641;-0,2416;0,30
6,182092;0,1589;-0,0017;-0,1830;0,24
6,189199;-0,1166;0,1968;-0,0481;0,23
6,201567;-0,1100;0,2202;0,1541;0,29
6,219595;-0,0855;0,2108;0,2175;0,31
6,219879;-0,0708;0,1911;0,2152;0,30
6,235872;-0,0474;0,1746;0,1777;0,25
6,236654;0,0204;0,0867;0,0926;0,13
6,250488;0,0843;0,0114;-0,0028;0,09
6,254839;0,0454;-0,0445;-0,0636;0,09
6,266178;0,0583;-0,0778;-0,0881;0,13
6,280583;-0,0014;-0,0817;-0,1275;0,15
6,297384;-0,0461;-0,0461;-0,0438;0,08
6,301499;-0,0685;0,0077;-0,0199;0,07
6,314437;-0,1173;-0,0077;-0,0274;0,12
6,320410;-0,0990;-0,0489;-0,0692;0,13
6,330594;-0,0970;-0,1112;-0,1009;0,18
6,339243;-0,1266;-0,1907;-0,0728;0,24
6,348793;-0,0829;-0,1633;0,0011;0,18
6,367362;-0,0373;-0,0267;0,1297;0,14
6,367821;-0,0742;0,1166;0,1803;0,23
6,381730;-0,0806;0,1840;0,2658;0,33
6,385093;-0,0539;0,1318;0,2250;0,27
6,398802;-0,0539;0,0577;0,0950;0,12
6,405827;0,0545;-0,1044;-0,0600;0,13
6,415266;0,1618;-0,2265;-0,1827;0,33
6,434080;0,1956;-0,2360;-0,2116;0,37
6,448748;0,1174;-0,0949;-0,1386;0,20
6,450703;0,0088;0,0865;0,0402;0,10
6,469274;-0,0598;0,2411;0,0919;0,26
6,470403;-0,0974;0,3299;0,1046;0,36
6,482600;-0,0750;0,2608;0,0745;0,28
6,488305;-0,0140;0,1368;0,0531;0,15
6,498050;0,0753;0,0533;0,0227;0,09
6,506171;0,0702;0,0153;0,0166;0,07
6,516524;0,0649;0,0233;-0,0563;0,09
6,531927;0,0358;0,0330;-0,0904;0,10
6,535314;0,0411;0,0082;-0,1027;0,11
6,549387;0,0187;-0,0354;-0,0702;0,08
6,556160;0,0152;-0,0444;-0,0147;0,05
6,565667;0,0198;-0,0012;0,0502;0,05
6,582962;0,1086;0,0884;0,0359;0,14
6,590872;0,0735;0,0575;0,0347;0,10
6,600470;0,0169;0,0308;0,0347;0,05
6,619492;-0,0172;-0,0098;0,0102;0,02
6,620041;-0,0286;-0,0359;-0,0079;0,05
6,636604;-0,0162;-0,0255;-0,0137;0,03
6,637871;-0,0105;-0,0298;-0,0278;0,04
6,652458;0,0003;-0,0345;-0,0424;0,05
6,658312;-0,0090;-0,0249;-0,0191;0,03
6,668350;-0,0307;0,0175;-0,0184;0,04
6,682341;-0,0449;0,0217;-0,0213;0,05
6,700324;-0,0299;0,0090;-0,0369;0,05
6,702948;-0,0095;0,0054;-0,0352;0,04
6,714928;-0,0199;-0,0134;0,0183;0,03
6,721789;-0,0184;0,0234;0,0274;0,04
6,731223;-0,0157;0,0019;0,0187;0,02
6,740464;0,0057;-0,0203;0,0077;0,02
6,750483;0,0171;-0,0047;-0,0290;0,03
6,766364;0,0228;-0,0340;-0,0144;0,04
6,768501;0,0423;-0,0123;-0,0095;0,05
6,783339;0,0074;-0,0191;-0,0282;0,03
6,788448;0,0237;-0,0341;-0,0066;0,04
6,798759;0,0277;-0,0206;-0,0148;0,04
6,813040;-0,0025;-0,0297;0,0135;0,03
6,824338;0,0055;-0,0235;0,0462;0,05
6,844044;0,0433;-0,0139;0,0223;0,05
6,844646;0,0461;-0,0188;0,0469;0,07
6,853643;0,0443;0,0034;0,0181;0,05
6,865337;0,0322;0,0135;0,0241;0,04
6,871516;0,0379;0,0340;0,0064;0,05
6,881795;0,0103;0,0002;-0,0559;0,06
6,889841;-0,0002;-0,0188;-0,0136;0,02
6,899526;0,0108;0,0012;0,0257;0,03
6,915971;0,0002;0,0385;-0,0321;0,05
6,917977;-0,0044;0,0105;-0,0091;0,01
6,940083;-0,0053;0,0135;-0,0145;0,02
6,940264;-0,0086;0,0080;-0,0069;0,01
6,951324;-0,0083;0,0189;-0,0158;0,03
6,955460;-0,0001;-0,0319;-0,0458;0,06
6,966994;-0,0029;-0,0707;-0,0386;0,08
6,975112;0,0142;-0,0541;-0,0491;0,07
7,000096;-0,0222;-0,0142;-0,0428;0,05
7,002342;0,0083;0,0648;0,0636;0,09
7,016552;-0,0148;0,0655;0,0031;0,07
7,021283;-0,0314;0,0367;0,0379;0,06
7,033703;-0,0473;-0,0077;0,0092;0,05
7,039402;-0,0343;-0,0640;0,0014;0,07
7,051407;-0,0358;0,0078;0,0001;0,04
7,059160;-0,0424;0,1721;0,0365;0,18
7,073258;0,0009;0,2353;0,0312;0,24
7,084333;0,1562;0,1636;-0,0066;0,23
7,085947;0,0627;0,1489;0,0266;0,16
7,099525;0,1151;-0,0465;-0,0529;0,13
7,105052;0,1754;-0,1961;-0,1580;0,31
7,117239;0,0992;-0,1708;-0,2690;0,33
7,135840;-0,0757;0,0139;0,0532;0,09
7,142568;-0,2246;0,2820;0,0367;0,36
7,153753;-0,2599;0,2842;0,0937;0,40
7,167758;-0,1349;0,1667;0,1367;0,25
7,170248;-0,0624;0,1799;0,1065;0,22
7,185018;-0,0221;0,1393;0,0587;0,15
7,189230;0,0217;-0,0250;0,0813;0,09
7,201840;0,0711;-0,1728;0,0909;0,21
7,207498;0,0810;-0,2305;0,0442;0,25
7,219194;0,0807;-0,1969;-0,0121;0,21
7,234884;0,0531;-0,1433;-0,0437;0,16
7,236364;0,0181;-0,0935;-0,0591;0,11
7,253478;-0,0082;-0,0743;-0,0329;0,08
7,254995;0,0031;-0,0925;-0,0330;0,10
7,275100;0,0141;-0,0741;-0,0391;0,08
7,276023;0,0300;-0,0082;-0,0051;0,03
7,286463;-0,0078;0,0871;0,0128;0,09
7,305481;-0,0741;0,1254;0,0711;0,16
7,311277;-0,0907;0,1105;0,1233;0,19
7,320102;-0,0680;0,0662;0,1160;0,15
7,329392;-0,0170;-0,0338;0,0513;0,06
7,341500;0,0211;-0,1280;-0,0674;0,15
7,373183;0,0927;-0,1967;-0,1640;0,27
7,384498;-0,0192;0,1871;0,0458;0,19
7,401424;-0,0289;0,1636;0,0645;0,18
7,403409;-0,0080;0,1003;0,0334;0,11
7,416882;0,0336;0,0397;-0,0252;0,06
7,432623;0,0775;-0,0217;-0,1080;0,13
7,441910;0,0243;-0,0195;-0,0919;0,10
7,454682;-0,0205;0,0352;-0,0303;0,05
7,459492;-0,0561;0,0640;0,0123;0,09
7,470440;-0,0488;0,0612;0,0468;0,09
7,485593;-0,0485;0,0516;0,0666;0,10
7,487894;-0,0129;0,0375;0,0485;0,06
7,502509;0,0442;-0,0013;0,0342;0,06
7,506693;0,0646;-0,0115;0,0047;0,07
7,526284;0,0807;-0,0459;0,0135;0,09
7,526446;0,1041;-0,0792;-0,0119;0,13
7,539358;0,0976;-0,0995;-0,0062;0,14
7,543901;0,0430;-0,0549;-0,0111;0,07
7,554208;0,0106;-0,0002;0,0169;0,02
7,568132;-0,0479;0,0293;0,0175;0,06
7,589538;-0,0845;0,0607;0,0328;0,11
7,590786;-0,0587;0,0497;0,0147;0,08
7,605628;-0,0331;0,0103;-0,0005;0,03
7,609225;-0,0113;-0,0251;-0,0352;0,04
7,621931;0,0042;-0,0425;-0,0304;0,05
7,638231;0,0029;-0,0112;-0,0024;0,01
7,638341;0,0223;-0,0134;0,0097;0,03
7,654396;0,0140;-0,0225;-0,0033;0,03
7,655841;0,0373;-0,0233;-0,0056;0,04
7,672106;0,0340;-0,0172;-0,0044;0,04
7,674942;0,0213;0,0017;-0,0079;0,02
7,688950;0,0113;-0,0010;-0,0019;0,01
7,705961;-0,0065;0,0366;0,0111;0,04
7,706103;-0,0179;0,0315;0,0204;0,04
7,723254;-0,0243;0,0267;0,0060;0,04
7,723399;-0,0305;0,0150;0,0199;0,04
7,740274;-0,0355;0,0106;-0,0052;0,04
7,760770;0,0021;-0,0115;-0,0122;0,02
7,761301;-0,0002;-0,0066;-0,0002;0,01
7,770196;0,0105;-0,0018;-0,0308;0,03
7,777651;0,0136;0,0006;-0,0257;0,03
7,788053;0,0201;0,0134;-0,0112;0,03
7,802852;-0,0018;-0,0106;-0,0123;0,02
7,806047;0,0028;0,0155;-0,0051;0,02
7,820780;-0,0159;0,0461;0,0044;0,05
7,826789;-0,0305;0,0517;0,0207;0,06
7,837456;-0,0318;0,0432;0,0380;0,07
7,854353;-0,0266;0,0629;-0,0205;0,07
7,869091;0,0032;0,0248;-0,0675;0,07
7,870490;0,0229;-0,0280;-0,0643;0,07
7,885690;0,0232;-0,0428;-0,0294;0,06
7,889602;0,0503;-0,0691;0,0142;0,09
7,902109;0,0111;-0,0146;0,0547;0,06
7,908120;-0,1110;0,0857;0,0252;0,14
7,920193;-0,0656;0,0215;-0,0563;0,09
7,926753;0,0282;-0,1062;-0,1167;0,16
7,936131;0,0208;-0,0510;0,0726;0,09
7,953395;0,0082;0,1974;0,3056;0,36
7,955665;0,0083;0,3083;0,2133;0,37
7,970348;0,0505;-0,0070;-0,0056;0,05
7,974888;0,1000;-0,2352;-0,0821;0,27
7,987661;0,0892;-0,1749;-0,0760;0,21
8,006631;0,0648;-0,0748;-0,1241;0,16
8,011034;-0,0288;0,0664;-0,0965;0,12
8,023561;-0,1196;0,1516;-0,0083;0,19
8,038299;-0,1179;0,0916;0,0704;0,17
8,039076;-0,0349;-0,0100;0,0175;0,04
8,055458;0,0191;-0,0201;-0,0181;0,03
8,058715;-0,0012;0,0460;-0,0177;0,05
8,070846;-0,0279;0,1116;-0,0186;0,12
8,077121;-0,0365;0,0870;0,0110;0,09
8,086965;-0,0135;0,0001;0,0154;0,02
8,094994;0,0146;-0,0562;0,0044;0,06
8,104471;0,0351;-0,0517;-0,0111;0,06
8,120959;0,0069;0,0069;-0,0135;0,02
8,123216;-0,0047;-0,0016;-0,0219;0,02
8,137847;-0,0102;-0,0645;-0,0193;0,07
8,154697;-0,0207;0,0547;0,0584;0,08
8,160608;-0,0239;0,1092;0,0885;0,14
8,176031;-0,0079;0,0715;0,0776;0,11
8,193575;0,0685;-0,0413;-0,0079;0,08
8,205090;0,0527;-0,1377;-0,0993;0,18
8,220869;0,0715;-0,0995;-0,1125;0,17
8,226167;0,0281;0,0180;-0,0573;0,07
8,237216;-0,0243;0,1216;0,0156;0,13
8,244991;-0,0715;0,1635;0,0826;0,20
8,255263;-0,0773;0,1147;0,1167;0,18
8,272227;-0,0417;0,0506;0,0830;0,11
8,290768;0,0414;0,0207;-0,0156;0,05
8,291815;0,0466;-0,0012;-0,0463;0,07
8,311897;0,0773;-0,0492;-0,0551;0,11
8,312476;0,0673;-0,0735;-0,0460;0,11
8,325314;0,0315;-0,0565;-0,0299;0,07
8,329158;0,0200;-0,0080;-0,0022;0,02
8,339639;0,0007;0,0366;0,0202;0,04
8,354940;0,0019;0,0574;0,0362;0,07
8,356732;0,0105;0,0632;0,0425;0,08
8,371670;0,0143;0,0515;0,0345;0,06
8,375436;0,0145;0,0246;0,0125;0,03
8,390850;0,0250;-0,0055;-0,0057;0,03
8,394772;0,0094;-0,0260;-0,0140;0,03
8,405555;-0,0048;-0,0323;-0,0268;0,04
8,422555;-0,0336;-0,0033;-0,0349;0,05
8,441338;-0,0290;0,0226;-0,0247;0,04
8,441441;-0,0313;0,0483;-0,0017;0,06
8,458380;-0,0208;0,0444;0,0008;0,05
8,459841;-0,0285;0,0134;0,0090;0,03
8,470723;0,0014;-0,0123;-0,0008;0,01
8,478343;-0,0061;-0,0309;0,0026;0,03
8,492764;-0,0204;-0,0256;-0,0082;0,03
8,496784;-0,0227;0,0043;-0,0106;0,03
8,505449;-0,0129;0,0020;0,0001;0,01
8,524029;-0,0104;0,0209;0,0071;0,02
8,524814;-0,0053;0,0102;0,0117;0,02
8,542156;-0,0156;0,0127;0,0138;0,02
8,543557;0,0154;0,0022;0,0053;0,02
8,560234;0,0306;-0,0037;0,0111;0,03
8,575813;-0,0169;0,0704;-0,0346;0,08
8,591708;-0,0210;0,0415;-0,0377;0,06
8,591856;-0,0030;0,0025;-0,0266;0,03
8,607789;0,0322;-0,0431;-0,0017;0,05
8,609150;0,0243;-0,0612;0,0417;0,08
8,626537;0,0530;-0,0098;0,0480;0,07
8,628553;-0,0056;0,0361;0,0225;0,04
8,642272;-0,0169;0,0212;0,0130;0,03
8,646331;-0,0325;-0,0125;0,0132;0,04
8,656682;-0,0077;-0,0375;0,0442;0,06
8,673811;0,0168;-0,0259;0,0724;0,08
8,675185;0,0621;0,0112;0,0531;0,08
8,692578;0,0761;-0,0231;0,0508;0,09
8,696559;0,0924;-0,0169;-0,0325;0,10
8,712198;0,0531;-0,0178;-0,0428;0,07
8,725450;0,0265;-0,0078;-0,0572;0,06
8,729979;0,0037;0,0061;-0,0438;0,04
8,739958;-0,0035;0,0224;-0,0024;0,02
8,755837;-0,0256;0,0434;0,0277;0,06
8,759032;-0,0458;0,0868;-0,0016;0,10
8,772558;-0,0871;0,1075;-0,0018;0,14
8,777570;-0,1206;0,1472;0,0136;0,19
8,791310;-0,0789;0,1405;0,0371;0,17
8,796721;0,0136;0,0630;0,0191;0,07
8,807681;0,0660;-0,0540;-0,0645;0,11
8,815202;0,0658;-0,1348;-0,1069;0,18
8,825121;0,0285;-0,1318;-0,1378;0,19
8,838426;0,0114;-0,0550;-0,1259;0,14
8,861389;-0,0265;0,1161;0,0091;0,12
8,861610;-0,0665;0,1570;0,1145;0,21
8,877825;-0,0629;0,1337;0,1684;0,22
8,881238;-0,0392;0,0830;0,1449;0,17
8,894933;-0,0147;-0,0178;0,0937;0,10
8,906560;-0,0166;-0,1108;0,0061;0,11
8,907637;0,0082;-0,1574;-0,0787;0,18
8,922680;0,0370;-0,1724;-0,0935;0,20
8,925762;0,0168;-0,1415;-0,0493;0,15
8,943765;-0,0245;-0,0591;-0,0049;0,06
8,945922;-0,0676;0,0012;0,0373;0,08
8,958337;-0,0829;0,0115;0,0822;0,12
8,963957;-0,0883;0,0110;0,0700;0,11
8,975129;-0,0570;-0,0135;0,0501;0,08
8,990593;-0,0167;-0,0323;0,0190;0,04
9,009609;0,0363;-0,0106;-0,0182;0,04
9,010580;0,0569;-0,0273;-0,0355;0,07
9,027215;0,0593;-0,0236;-0,0234;0,07
9,029062;0,0461;0,0218;-0,0235;0,06
9,044422;0,0294;0,0859;-0,0193;0,09
9,048212;0,0446;0,0907;-0,0413;0,11
9,059743;0,0483;0,0850;-0,0593;0,11
9,093248;0,0499;0,0679;-0,0569;0,10
9,106613;-0,0098;0,0492;0,0285;0,06
9,114239;0,0098;0,0121;0,0301;0,03
9,127313;0,0253;0,0072;0,0281;0,04
9,141521;0,0592;0,0027;-0,0007;0,06
9,159651;0,0857;-0,0215;-0,0189;0,09
9,160362;0,1068;-0,0327;-0,0062;0,11
9,172992;0,0664;-0,0309;-0,0054;0,07
9,179250;0,0103;-0,0104;0,0096;0,02
9,191211;-0,0175;0,0112;0,0114;0,02
9,198217;-0,0433;0,0244;0,0404;0,06
9,211447;-0,0398;0,0649;0,0465;0,09
9,229735;-0,0360;0,0589;0,0257;0,07
9,229881;-0,0566;0,0223;0,0184;0,06
9,246025;-0,0357;0,0014;-0,0216;0,04
9,246168;-0,0175;-0,0207;-0,0279;0,04
9,258361;-0,0046;-0,0534;-0,0423;0,07
9,274671;0,0141;-0,0253;-0,0309;0,04
9,282111;-0,0223;0,0207;-0,0278;0,04
9,293380;-0,0266;0,0476;-0,0321;0,06
9,310769;-0,0471;0,0344;-0,0517;0,08
9,310900;-0,0403;0,0016;-0,0275;0,05
9,325765;-0,0433;-0,0345;0,0092;0,06
9,327989;-0,0003;-0,0492;0,0454;0,07
9,342742;-0,0015;-0,0097;0,0400;0,04
9,348340;-0,0237;0,0184;0,0196;0,04
9,359943;-0,0218;0,0060;-0,0017;0,02
9,365667;-0,0164;-0,0488;0,0058;0,05
9,377169;-0,0159;-0,0545;0,0237;0,06
9,395272;0,0243;-0,0248;0,0565;0,07
9,395852;0,0506;0,0090;0,0204;0,06
9,410491;0,0753;0,0103;-0,0009;0,08
9,426112;0,0284;0,0037;-0,0362;0,05
9,430815;-0,0095;0,0196;-0,0235;0,03
9,442441;-0,0373;0,0245;0,0066;0,05
9,449825;-0,0355;0,0150;0,0222;0,04
9,459781;-0,0021;-0,0027;-0,0013;0,00
9,477435;0,0038;0,0079;-0,0090;0,01
9,478214;0,0167;0,0090;-0,0260;0,03
9,497232;0,0001;0,0338;-0,0604;0,07
9,497407;-0,0278;0,0836;-0,0356;0,09
9,523272;-0,0385;0,1132;-0,0090;0,12
9,523723;-0,0184;0,1005;0,0239;0,10
9,525043;0,0128;0,0624;0,0219;0,07
9,552555;0,0442;0,0121;0,0104;0,05
9,552676;0,0430;-0,0213;-0,0281;0,06
9,561852;0,0703;-0,0563;-0,0842;0,12
9,573979;0,0385;-0,0351;-0,0729;0,09
9,581817;0,0507;0,0463;-0,0315;0,08
9,595152;0,0149;0,1041;0,0561;0,12
9,600349;-0,0145;0,1065;0,0934;0,14
9,613347;-0,0172;0,0299;0,0792;0,09
9,630356;-0,0208;-0,0890;0,0196;0,09
9,630485;0,0309;-0,1692;-0,0882;0,19
9,644230;0,0387;-0,2359;-0,1903;0,31
9,646354;0,0534;-0,2742;-0,2655;0,39
9,659032;0,0093;-0,0675;-0,1592;0,17
9,665531;-0,1367;0,2545;0,1160;0,31
9,676630;-0,1975;0,4546;0,3169;0,59
9,683252;-0,1745;0,4157;0,3450;0,57
9,703194;-0,0312;-0,1586;0,1715;0,24
9,711380;0,0578;-0,3766;-0,0475;0,38
9,728349;0,1488;-0,3283;-0,2179;0,42
9,730652;0,1577;-0,1801;-0,2114;0,32
9,746019;0,0920;-0,0420;-0,1278;0,16
9,749542;0,0214;0,0585;-0,0072;0,06
9,763219;-0,0206;0,0853;0,0816;0,12
9,769092;-0,0287;0,0995;0,1124;0,15
9,779788;-0,0420;0,0799;0,1096;0,14
9,794276;-0,0172;0,0582;0,0125;0,06
9,796067;-0,0478;0,0239;-0,0282;0,06
9,808729;-0,0826;-0,0871;0,0158;0,12
9,814974;0,0377;-0,1460;-0,0213;0,15
9,828406;0,0687;-0,0704;-0,0615;0,12
9,844832;-0,0575;0,2843;0,1192;0,31
9,856321;0,0101;0,2556;0,0272;0,26
9,867423;0,0414;-0,0095;-0,0813;0,09
9,869927;0,0707;-0,3133;-0,1301;0,35
9,880096;0,1036;-0,3464;-0,1673;0,40
9,894827;0,0642;-0,1824;-0,2156;0,29
9,899456;0,0314;0,0613;-0,1778;0,19
9,909981;-0,0096;0,2360;-0,0141;0,24
9,917549;-0,0629;0,3016;0,1513;0,34
9,926632;-0,0883;0,2644;0,2035;0,35
9,935519;-0,0402;0,1914;0,1643;0,26
9,944584;0,0082;0,1219;0,0564;0,13
9,959791;0,1075;0,0414;0,0139;0,12
9,963495;0,0661;-0,0327;-0,0995;0,12
9,977244;0,1250;-0,1134;-0,1365;0,22
9,995940;0,0275;-0,0862;-0,0450;0,10
10,001268;-0,0268;0,0209;-0,0069;0,03
10,015819;-0,0777;0,0836;-0,0180;0,12
10,032984;-0,0582;0,0813;-0,0139;0,10
10,033159;-0,0095;0,0310;0,0371;0,05
10,044487;0,0093;0,0038;0,0735;0,07
10,047747;0,0220;0,0049;0,1152;0,12
10,060251;-0,0171;0,0188;0,0988;0,10
10,066156;0,0172;-0,0254;0,0638;0,07
10,077868;0,0191;-0,0648;0,0014;0,07
10,085546;0,0031;-0,1065;-0,0398;0,11
10,095298;-0,0215;-0,1131;0,0121;0,12
10,111495;-0,0476;-0,0434;0,0222;0,07
10,114090;0,0124;-0,0217;0,0097;0,03
10,128473;0,0543;0,0082;0,0410;0,07
10,145165;-0,0070;-0,0079;-0,0053;0,01
10,150339;-0,0367;0,0001;-0,0294;0,05
10,160434;-0,0404;-0,0168;-0,0426;0,06
10,169626;-0,0347;-0,0089;-0,0157;0,04
10,179810;-0,0084;0,0049;-0,0294;0,03
10,196939;-0,0283;0,0490;-0,0263;0,06
10,197659;-0,0091;0,0560;-0,0175;0,06
10,212711;-0,0175;0,0335;-0,0513;0,06
10,217318;-0,0417;0,0255;-0,0020;0,05
10,229464;-0,0240;0,0295;-0,0121;0,04
10,234940;-0,0101;0,0227;0,0120;0,03
10,246184;0,0154;0,0054;-0,0077;0,02
10,263238;0,0283;0,0073;-0,0015;0,03
10,263403;0,0324;-0,0013;-0,0025;0,03
10,280577;0,0362;0,0127;-0,0132;0,04
10,297712;0,0686;0,0039;-0,0322;0,08
10,300033;0,0368;-0,0175;-0,0498;0,06
10,316517;0,0333;-0,0458;-0,0414;0,07
10,318632;0,0352;-0,0861;-0,0483;0,10
10,330214;0,0397;-0,1160;-0,0811;0,15
10,344995;-0,0107;-0,0658;-0,1123;0,13
10,345998;-0,0105;0,0228;-0,0241;0,03
10,361931;-0,0146;0,1381;0,0822;0,16
10,365496;-0,0585;0,2213;0,1667;0,28
10,381297;-0,0573;0,2585;0,1862;0,32
10,385475;-0,0249;0,1907;0,1396;0,24
10,399364;0,0263;0,0832;0,0461;0,10
10,412038;0,1154;-0,2680;-0,1133;0,31
10,428480;0,0958;-0,2340;-0,1828;0,31
10,430488;0,0096;-0,1090;-0,2263;0,25
10,444956;0,0191;-0,0930;-0,1480;0,18
10,449311;-0,0270;0,0707;-0,0042;0,08
10,462232;-0,1022;0,2425;0,0956;0,28
10,468518;-0,2035;0,3067;0,2091;0,42
10,479392;-0,1559;0,2558;0,2372;0,38
10,486969;-0,0602;0,1072;0,1662;0,21
10,497476;0,0536;-0,0159;0,1130;0,13
10,513902;0,1176;-0,1015;-0,0006;0,16
10,515306;0,1100;-0,1623;-0,0650;0,21
10,534618;0,0968;-0,1620;-0,1132;0,22
10,535126;0,0651;-0,1317;-0,1289;0,20
10,544999;0,0065;-0,1000;-0,1280;0,16
10,562611;-0,0665;-0,0254;0,0043;0,07
10,571518;-0,0797;0,0539;0,0576;0,11
10,583231;-0,0664;0,1224;0,0968;0,17
10,596613;-0,0392;0,1329;0,1126;0,18
10,598934;-0,0032;0,1024;0,0809;0,13
10,612382;0,0296;0,0203;0,0427;0,06
10,617704;0,0674;-0,0259;-0,0241;0,08
10,629714;0,1088;-0,0867;-0,0742;0,16
10,636797;0,0788;-0,0732;-0,0914;0,14
10,645565;0,0329;-0,0238;-0,0905;0,10
10,661860;-0,0190;0,0177;-0,0471;0,05
10,663858;-0,0605;0,0693;0,0074;0,09
10,679549;-0,0497;0,1065;-0,0029;0,12
10,696794;-0,0228;0,0703;-0,0588;0,09
10,701758;0,0152;0,0191;-0,0663;0,07
10,713163;0,0419;-0,0492;-0,0300;0,07
10,720543;0,0268;-0,0495;0,0280;0,06
10,729596;-0,0185;0,0174;0,0709;0,08
10,748601;-0,0347;0,0694;0,0789;0,11
10,749459;-0,0340;0,0666;0,0455;0,09
10,777052;-0,0119;0,0369;0,0293;0,05
10,777234;0,0191;-0,0091;0,0381;0,04
10,777332;0,0705;-0,0429;0,0409;0,09
10,790530;0,1031;-0,0280;0,0142;0,11
10,795521;0,0986;0,0021;-0,0146;0,10
10,805699;0,0614;0,0177;-0,0229;0,07
10,815672;0,0038;0,0062;-0,0287;0,03
10,841697;-0,0290;-0,0512;-0,0306;0,07
10,841754;-0,0683;-0,0549;-0,0300;0,09
10,858245;-0,0288;0,0324;0,0097;0,04
10,869228;-0,0219;0,0595;-0,0140;0,06
10,879657;0,0002;0,0274;0,0144;0,03
10,879844;0,0031;-0,0066;0,0024;0,01
10,915280;-0,0200;-0,0226;-0,0234;0,04
10,925717;0,0084;0,0157;-0,0144;0,02
10,945910;-0,0152;0,0451;0,0199;0,05
10,954675;-0,0052;0,0223;0,0102;0,03
10,963201;0,0037;-0,0082;-0,0088;0,01
10,978613;0,0087;-0,0252;-0,0181;0,03
10,981979;-0,0042;-0,0232;-0,0214;0,03
10,996576;0,0099;-0,0165;-0,0095;0,02
11,000789;0,0061;-0,0075;-0,0037;0,01
11,014534;0,0141;-0,0069;0,0126;0,02
11,020050;0,0253;-0,0088;0,0026;0,03
11,032750;0,0433;-0,0201;-0,0142;0,05
11,038030;0,0211;0,0016;0,0117;0,02
11,048884;0,0018;0,0195;0,0184;0,03
11,066819;0,0032;0,0288;0,0111;0,03
11,066939;-0,0104;0,0345;0,0133;0,04
11,084472;-0,0224;0,0379;0,0145;0,05
11,103239;-0,0003;0,0127;-0,0019;0,01
11,103784;0,0001;-0,0193;-0,0205;0,03
11,118200;0,0390;-0,0302;-0,0269;0,06
11,122583;0,0382;-0,0364;-0,0474;0,07
11,131203;0,0386;-0,0154;-0,0346;0,05
